name,categories,lat,long
E. Coomes LTD,Casino,51.481406,-0.009721
Sean Gleason Lighting Designer,Theater,51.4805119,-0.00766709999993509
Jonas Quest Art,Art Gallery,51.48133,-0.010007992
Oliver's,Music Venue,51.4796194,-0.0078866
The Greenwich Gallery,Art Gallery,51.477594,-0.010315
Admiral's House,Historic Site,51.4834307560438,-0.006560683250427246
Caird Galleries,Art Gallery,51.480035,-0.007939
New Haddo Centre,General Entertainment,51.478455,-0.014259
Greenwich Playhouse,Theater,51.477937473415835,-0.013143443280241212
Made in Greenwich,Art Gallery,51.481437,-0.010777
Oliver's Jazz & Piano Bar,Jazz Club,51.47945839889636,-0.008095838239680147
Campion Launches,Tour Provider,51.483616161335675,-0.009202659130096436
River Bar @ Greenwich,Bar,51.482692468035225,-0.013561248779296875
Viewfinder Photography Gallery,Art Gallery,51.477652,-0.010299
Greenwich Dance,Dance Studio,51.477845273249564,-0.010482876714260982
Greenwich Park Bandstand,Performing Arts Venue,51.47646498411312,0.002853870391845703
IERS Reference Meridian,Historic Site,51.478026,-0.000207
Alexandra Hall,Performing Arts Venue,51.48164976894669,0.02579308031765388
Be Close Studio,Music Venue,51.482069,0.016332
Development House,Arcade,51.47798613240171,0.03767821919390973
The Icarus Club @ The White Swan,Music Venue,51.4817947,0.0374149
Joyturk Fm,Music Venue,51.481579,0.034761
The Star,Pub,51.48097958146562,0.07922396757817438
Humming Box Of Magic,Music Venue,51.481593,0.081259
Original-Art,Art Gallery,51.4834889,0.08168580000005932
George Webb Fountain,Historic Site,51.47997844548579,0.09158749338659056
Banana Road Studios,Rock Club,51.48109367459571,0.16634830148421081
Kassiopi Cove,Theme Park Ride / Attraction,51.480003,0.182231
Erith Playhouse,Performing Arts Venue,51.48104558272338,0.18068375303530876
UK's First Parallel Zebra And Cycle Crossing,Historic Site,51.478313,0.186129
The Erith Mural,Public Art,51.479888916015625,0.18161602318286896
Games Night,Comedy Club,51.48041710362822,0.24759747450280345
Royal Opera House Thurrock,Performing Arts Venue,51.48353061544622,0.26218206041297754
Lauren Nicole Homes,Tour Provider,51.4760016,0.2756131999999525
Erb66 Rank,Comedy Club,51.480489,0.284758
Thameside Theatre,Theater,51.47924455186778,0.32464706894416645
Mecca Bingo,General Entertainment,51.47873691153063,0.3217899799346924
Burtons,Pool Hall,51.477455139160156,0.3222880959510803
CS,Indie Movie Theater,51.482313,0.335615
East Tilbury Community Hall,Community Center,51.479111,0.42123
POSK Polish Club,Jazz Club,51.493311952620296,-0.23755590248873515
William Morris Society,Art Museum,51.490483,-0.235436
POSK Theatre,Theater,51.49317765373411,-0.23787474637423894
Samuel Pepys Theatre,Theater,51.4887053257637,-0.23575544357299802
Cabaret SPS SPGS,Theater,51.48814090433209,-0.2368266114345747
samuel pepys theatre,Theater,51.488262,-0.237168
Jongleurs Hammersmith,Comedy Club,51.489772,-0.229856
Artwise,Art Gallery,51.49287640751273,-0.2346063799781756
Poster After Life in POSK Gallery,Public Art,51.493223,-0.237297
Recital Hall,Music Venue,51.49226760864258,-0.23710030317306519
The Polish Theatre,Theater,51.493576,-0.2374801
Panther Entertainment LTD,Casino,51.4918584186485,-0.2295541763305664
Cafe Posk,Music Venue,51.4935233,-0.2374452
William Morris Exhibition,Art Gallery,51.490642,-0.235784
Wathen Hall,Concert Hall,51.48840172183245,-0.23396830834652324
Cometa Trem,Piano Bar,51.493124,-0.231727
Incognito Dance Company,School,51.490220106818654,-0.23026227951049805
Streaky Ltd,Music Venue,51.486759584969334,-0.2350956201553345
Eventim Apollo,Concert Hall,51.490936562354825,-0.22459745407104492
The Distillers,Pub,51.48935763975678,-0.22301512261737733
Nine Worlds 2018,General Entertainment,51.492168,-0.220521
TWDC Cinema,Multiplex,51.491934673188965,-0.22274095952726183
Six Pins and Half a Dozen Needles,Street Art,51.48946288960238,-0.22273868322372437
Galerie Olivier Waltman,Art Gallery,51.490254892435495,-0.2182320337650786
Penn & Teller,General Entertainment,51.490812,-0.224286
George's Barber,Indie Movie Theater,51.48743601071238,-0.2180635929107666
Ipilot,Arcade,51.492397,-0.225104
Rik Mayall blue plaque,Historic Site,51.49217905994637,-0.2248522639274597
Catharsis,General Entertainment,51.49018837542734,-0.21547794342041016
The Mansion Boardroom At Capcom HQ,Arcade,51.48969588235848,-0.22353369886533975
SE Global Marketing House,General Entertainment,51.49294474285715,-0.22198768571428568
Fort 4 Fun,Preschool,51.486176603358324,-0.22125506540760398
Barons Court Theatre,Indie Theater,51.489359556482235,-0.20938463683730826
The Bhartiya Vidya Bhavan,Performing Arts Venue,51.4896905487655,-0.20727905711724728
Nells Jazz & Blues Club,Jazz Club,51.492302639844496,-0.207442045211792
Village Fayre,Café,51.49245166523637,-0.20358297381540796
West Ashfield Tube Station (Disused),Historic Site,51.491123607168184,-0.20376205444335938
Signkick,Art Gallery,51.49166883003075,-0.20231586163182777
Taylor London,General Entertainment,51.4883305,-0.20374730000003183
Barons Court Latin Research Facility,Art Gallery,51.487115,-0.207061
Arthill Gallery,Art Gallery,51.48616135973693,-0.20299591444199905
Rob's Studio,Music Venue,51.4903679660177,-0.20677175656808486
Mark Summers Casting,General Entertainment,51.490219734418694,-0.2063108177748204
Nell's Jazz & Blues,Performing Arts Venue,51.4925872,-0.2071292
Bharatiya Vidya Bhavan Centre,Music Venue,51.4894155,-0.2066095
Racetrack,Racetrack,51.49212427723218,-0.20304328636934432
Ebru's Place,General Entertainment,51.485974,-0.205117
Vine Manor,Residential Building (Apartment / Condo),51.488072,-0.204161
The Roman Black Gallery,Art Gallery,51.49052674119015,-0.20256577327822445
Troubadour,Café,51.48897116966409,-0.1917670854070337
Finborough Theatre,Indie Theater,51.486599797683986,-0.1900584760198737
Earls Court Police Box,Historic Site,51.492150916508194,-0.19293826434875533
lfcc,General Entertainment,51.489200592041016,-0.19333679974079132
Beatrix Potter,Historic Site,51.49081977681977,-0.18608886491210005
The Purple Peugot,Comedy Club,51.488332845477395,-0.19354103017749455
Victoria Mansions,Music Venue,51.48916571881171,-0.1836868626442263
Old Brompton Gallery,Art Gallery,51.48963,-0.189763
Gallery 286,Art Gallery,51.491109,-0.190853
The Edge Of Sanity,Historic Site,51.49197748925015,-0.18953284745648227
The Troubadour Gallery (Upstairs),Art Gallery,51.48986462310471,-0.1926643421219313
Redcliffe Close,Art Gallery,51.488893614411154,-0.19213367562160086
Artpeggios,Theater,51.49275547227401,-0.1934836239378015
Coolux @Plasa,General Entertainment,51.489734,-0.195089
Bluehat Group,General Entertainment,51.489533701793555,-0.19011497497558594
Cineworld,Movie Theater,51.48716204494866,-0.17918894898615445
Chelsea arts club,General Entertainment,51.48799046595553,-0.17435131247104868
The Royal British Society of Sculptors,Art Gallery,51.491537775095395,-0.17969727516174316
Everard Read London,Art Gallery,51.490185,-0.174667
Round Tree Fine Art,Art Gallery,51.489825,-0.176373
Animal Art Fair,Art Gallery,51.487747,-0.178271
Royal Drawing School West,Public Art,51.491831,-0.172932
Carilla,Arcade,51.492033,-0.170234
Mellancia Inc UK,Music Venue,51.487397,-0.175257
Sanita Da Guidinha,Art Gallery,51.489967,-0.175198
Multiplied Art Fair,Art Gallery,51.492549,-0.176418
Cadogan Contemporary,Art Gallery,51.492432,-0.177628
Saatchi Gallery,Art Gallery,51.49068939481727,-0.15891551971435547
National Army Museum,Museum,51.48618340050639,-0.1600317866946391
Royal Court Theatre,Theater,51.49252504044811,-0.1569108288470713
Saatchi Screen,Art Gallery,51.49130408215974,-0.1586133271466674
S&R's 21st,Arcade,51.492197963654256,-0.15843842418374124
The 25 Storey House,Casino,51.487088,-0.161234
Broadway for tonight,Theater,51.489687,-0.161365
Chart Gallery,Art Gallery,51.48872473138238,-0.16538884787140026
Wanderland an Hermes Exhibition,Performing Arts Venue,51.490857801455626,-0.15907386878500526
chelsea green gallery,Art Gallery,51.490759,-0.166264
Pontone Gallery,Art Gallery,51.492101,-0.159657
Royal Chelsea Exhibition,Exhibit,51.490461,-0.160798
bettane+desseauve,Art Gallery,51.4926018,-0.1572612
Michael Hoppen Gallery,Art Gallery,51.488965377950535,-0.16584991712582317
Plus One Gallery,Art Gallery,51.490066250315564,-0.15551890788116962
Tomasso Brothers Fine Art,Art Gallery,51.48983524384833,-0.1563065307064153
Bosse&baum,Art Gallery,51.490417,-0.162728
Exhibitionism,Exhibit,51.489944,-0.157303
Thomas Dane Gallery,Art Gallery,51.490181,-0.159533
masaki yada,Art Gallery,51.490131,-0.154971
Daniel Hunt Fine Art,Art Gallery,51.490596,-0.156919
BADA Antiques and Fine Art Fair,Art Gallery,51.490554282675966,-0.15981367836859658
Peter Jones Haberdashery,General Entertainment,51.492261,-0.159189
Hemisphere Gallery,Art Gallery,51.48986772012825,-0.15593290328979492
Golden Tours,Tour Provider,51.49305577475024,-0.1463545533543163
Rileys Snooker & Pool,Pool Hall,51.49212348179041,-0.1504009300736086
St. Gabriel's Church Halls,Performing Arts Venue,51.487325774896426,-0.14299366106958478
Rileys,Sports Bar,51.492151810123325,-0.15044150256592353
Evan Evans Tours,Tour Provider,51.492392,-0.148434
Shack Stack,Public Art,51.48751617902421,-0.149538516998291
Honeytown Westminster,General Entertainment,51.4893,-0.141948
Purple Dragon Play Chelsea,General Entertainment,51.48719046445225,-0.14910296872604778
SubTV Interactive Television Station,General Entertainment,51.49336230863025,-0.14714200083586862
Gaurds Museum,History Museum,51.492167,-0.145763
Chelsea Futurespace,Art Gallery,51.487234141100416,-0.14834884772208273
Swing Street Ball,Music Venue,51.4879323,-0.1401038
betsfreebets.com,Casino,51.49318104946677,-0.141148567199707
Winston Churchill's house 1909-13,Historic Site,51.491295,-0.1450656
Tate Britain,Art Gallery,51.490772,-0.12696505
Tate Britain Members Room,Art Gallery,51.490792718841796,-0.12734314086960544
Aftermath: Art In The Wake Of World War One,Art Gallery,51.491005,-0.127864
Impressionists In London Exhibition,Art Gallery,51.490916696601694,-0.12759386511288623
"All Too Human Exhibition: Bacon, Freud and a century of painting life",Art Gallery,51.490953,-0.127689
David Hockney: 60 years of work,Art Gallery,51.49086886120903,-0.12751143200132473
Locking Piece By Henry Moore,Outdoor Sculpture,51.489426,-0.12744081
Chelsea Space,Art Gallery,51.49023908265486,-0.1295748648515227
Reels Cinema Cafe Bar,Indie Movie Theater,51.491893220197646,-0.12535976646749217
Archive Gallery,Art Gallery,51.4911,-0.127833
The Clore Gallery,Art Gallery,51.49114292008973,-0.1268308129784354
Antony Gormley Model Room,Art Gallery,51.49077,-0.12738314
Robinson Institute,Art Gallery,51.489361310765545,-0.12814138460301194
School Piano,Indie Theater,51.491916,-0.134511
Pimlico Cooling Tower,Outdoor Sculpture,51.48919266652868,-0.1342518927413039
Turner Prize,Art Gallery,51.49098845054651,-0.12777008260318604
Nick Waplington: Alexander McQueen Working Progress,Art Gallery,51.49060935854909,-0.132871792852246
artsmart,General Entertainment,51.49018,-0.128762
The Smile,Public Art,51.4905,-0.12863505
Friendssquare,General Entertainment,51.4913,-0.133958
Queer British Art,Art Gallery,51.490882,-0.127702
Long & Ryle,Art Gallery,51.489846479181594,-0.13023790718181957
arch 51,Public Art,51.487659,-0.125239
Barbara Hepworth:  Sculpture for a Modern World,Art Gallery,51.49104690551758,-0.1286618709564209
Gary Hume Exhibition,Art Gallery,51.49094212495066,-0.12811454196809752
Art Under Attack,Art Gallery,51.49100915031338,-0.12780507341467884
Newport Street Gallery,Art Gallery,51.493466071643546,-0.1170402521691333
Beaconsfield,Art Gallery,51.491931525138114,-0.11894109208640546
The Camera Club,Art Gallery,51.487674327808556,-0.11045552493193617
Calligraphy Studio,Design Studio,51.48837029561444,-0.1108089822514642
Artslav,Art Gallery,51.48900973408823,-0.11093555209054151
Corvi- Mora,Art Gallery,51.49192405739853,-0.11082720891490491
Colourful Radio,General Entertainment,51.489364,-0.120464
Chewday's,Art Gallery,51.493206,-0.11619128
Osho's Piano School,Music Venue,51.492215055731855,-0.1176336256404319
Crazy chimps,Theme Park Ride / Attraction,51.4905430585539,-0.1112872253462703
Extreme Modelling Experience,Photography Studio,51.489286154626384,-0.11526022453688256
Brocket Gallery,Art Gallery,51.48700510362139,-0.11144042015075684
Magdina Vesmirna Lod,Arcade,51.48834379557735,-0.11471889285966803
Sky Cinema,Movie Theater,51.491580637120414,-0.12081343850796505
The Arts Lav,Art Gallery,51.487211771627265,-0.11488577065810288
the spring project,Performing Arts Venue,51.48918409375118,-0.12105523652936251
Old Skool D&AD,Office,51.48942232131958,-0.11986792087554932
Illustration Ltd,Art Gallery,51.49163129636466,-0.1187896728515625
Corsica Studios,Music Venue,51.49354599179485,-0.09854069905534102
Mamuśka!,Polish Restaurant,51.491751537714705,-0.09992837905883789
Husky Studio,Dance Studio,51.48965434355571,-0.09852948760283486
The Electric Elephant Cafe & Gallery,Café,51.48978568001101,-0.09921986194361924
The Cinema Museum,Museum,51.49226018487264,-0.10522346046066254
Escape Plan,General Entertainment,51.489776,-0.09943
Palace of Kennington,Historic Site,51.487876181700095,-0.10344649869864365
Abacus Arts,Performing Arts Venue,51.48973556398147,-0.09621220279675055
Upside Down Dance Academy,Dance Studio,51.489961244823455,-0.09757876396179199
Charles Babbage's Birthplace,Historic Site,51.49030194030496,-0.09682774543762207
The Blitz Experience,History Museum,51.49151998034504,-0.103770901496435
Rod Morris Studio,Art Gallery,51.490299099953454,-0.10333051582675028
Pure Mint Records,General Entertainment,51.486484,-0.100814
Palace Bingo Club,Casino,51.49388715502121,-0.09950973892411503
BretonLabs,Performing Arts Venue,51.491337,-0.103751
Studio Platt,Dance Studio,51.488087,-0.105042
Draper Estate Hall,Music Venue,51.4920581,-0.102176
Braganza Extravaganza,Art Gallery,51.488135,-0.104971
Age Of Mythology,Arcade,51.48841857910156,-0.09684652090072632
Hillingdon Road Ghetto,Music Venue,51.48855732180647,-0.10442509639741314
31 degrees,Art Gallery,51.49386178823585,-0.10166895560612783
The Colombian,Music Venue,51.4935261,-0.0986198
The Russian T-34 Tank,Public Art,51.49294892385458,-0.08263617753982544
Tate Stores,Art Gallery,51.493005393815956,-0.08111539453097143
Nursery Row Park,Music Venue,51.4907933,-0.0906231
Group Limitless London Office,General Entertainment,51.492829,-0.08638
Smokey Dragon Media,Music Venue,51.49025517833077,-0.08852362632751465
Thurlow Lodge Community Hall,General Entertainment,51.48651209150061,-0.08405985394590319
Underdog Art Company,Art Gallery,51.486927,-0.074125
Dilston Grove,Art Gallery,51.49169141707934,-0.05467414855957031
Just Pose Ltd,Exhibit,51.48994588004489,-0.05585700273513794
Arch Collective,Art Gallery,51.49191,-0.05883
Rio Occupation,Art Gallery,51.491788557236085,-0.05583259399986023
Agency Gallery,Art Gallery,51.488329,-0.03898
The Slipway Of The Great Eastern,Historic Site,51.48754100427461,-0.021356122337710122
The Space,Theater,51.49217755109905,-0.02423952592593975
Stock Market Footage,General Entertainment,51.490522388965736,-0.021886825561523438
Millwall Park Monthly Makers Market 1st Saturday,Exhibit,51.48849154886116,-0.010117292404174805
Lanterns,Dance Studio,51.493665,-0.010503
Woman and Fish,Historic Site,51.48808121734799,-0.009988961827064144
Emergency Exit Arts,Public Art,51.488852,0.00794
Windies Cove,Music Venue,51.487789,0.005872
The Valley,Soccer Stadium,51.486583053087664,0.03593112131894226
Bunker 51,Paintball Field,51.49397969627984,0.035362514409466896
Art Hub Woolwich,Art Gallery,51.488362986883615,0.03749723503977047
Room Escape UK,General Entertainment,51.49398262522626,0.03573775291442871
Apocalypse Events,General Entertainment,51.49395590626137,0.03573775291442871
Soundheart Ltd.,General Entertainment,51.48692827479758,0.03188610076904297
Kingsman Green Mosaic,Public Art,51.492456645466056,0.05369111090258369
Queen Record,General Entertainment,51.488344576659266,0.05589723587036132
Super Scratch Sunday,Music Venue,51.493350982666016,0.05298040062189102
Woolwich Arsenal Gatehouse,Historic Site,51.49148890166217,0.06922048495282926
Millennium Performing Arts,Performing Arts Venue,51.49000216954189,0.0669447356069799
Jellyfielder Studios,Arts & Entertainment,51.490612172654714,0.06698618419526355
Rileys,Pool Hall,51.492353763871925,0.06441165587182092
The Coffee Lounge,Music Venue,51.4904507,0.0681436
Babyface,Art Gallery,51.490442,0.06771
Warehouse,Performing Arts Venue,51.49053519332042,0.09088620101549753
Firefly Fitness UK,Dance Studio,51.48879885284335,0.09452104568481445
Lesnes Abbey,Historic Site,51.48952562827752,0.1258393207225854
C&D sheet Metal Engineering Ltd,Arcade,51.49241169180475,0.15646662111760332
RSPB Environment & Education Centre,Science Museum,51.48678968893977,0.22744377329519316
Lakeside Karting,Go Kart Track,51.49285909734201,0.2862472569133505
The Sandmartin,Music Venue,51.4900898,0.3032109
Fish 'n' Things,Aquarium,51.48899669999999,0.3385327
Kiddies Cornet Lessons,Music Venue,51.492525,0.336491
Lakeside Cinema,Movie Theater,51.493742153978374,0.42252302169799805
Loading Bar (Server),Arcade,51.501133,-0.23326032
Hepsibah,Art Gallery,51.497229,-0.231539
Melen,Casino,51.50176351894244,-0.2403125425746963
Town House Studios,Historic Site,51.501698130893594,-0.2319816904622554
Popup Screens,Indie Movie Theater,51.49630855314779,-0.23759656929575157
The Yamaha Practice Suite,Music Venue,51.500112600447274,-0.2373238283430808
The Fluffers,Comedy Club,51.497566,-0.234778
Tango Fire,Comedy Club,51.49891800939287,-0.22594248077018605
Bears Game,Movie Theater,51.49898140855079,-0.21956534494523955
Vital Energy Fitness,Dance Studio,51.500199368587815,-0.215931236743927
Fleming Museum,Science Museum,51.499877828831295,-0.2231896688967824
Endemol,General Entertainment,51.5035939613272,-0.2185643722341747
Candid Casting,General Entertainment,51.502649,-0.215704
The Design Museum,Art Museum,51.49978541909211,-0.1996407067827977
Tortoises with Triangle and Time,Monument / Landmark,51.50369226191188,-0.20733743906021118
Leighton House Museum,History Museum,51.49852257810558,-0.20307382703370866
Opera Holland Park,Opera House,51.50232531376749,-0.20212265127696713
Holland House,Historic Site,51.50219973533696,-0.20060654476173537
Ice House,Art Gallery,51.502151,-0.203363
G. K. Chesterton blue plaque,Historic Site,51.496734594731606,-0.20380496978759766
Holland Park Theatre,Theater,51.50017808871198,-0.20661908666806772
The Townhouse Recording Studio,Music Venue,51.50198062691216,-0.20872533549247277
The Orangery,Performing Arts Venue,51.50196823264454,-0.2039149633008361
Japan House,Art Gallery,51.501500523279226,-0.19173763844234945
Piano Bar,Piano Bar,51.50115184507191,-0.19284614401409664
Piano Kensington,Piano Bar,51.50111213395714,-0.19288372201664108
Maxims Casino Club,Casino,51.50136,-0.183922
MMW8,Gay Bar,51.49936258792877,-0.19300406
Kakaya To Dvijuha,General Entertainment,51.501409,-0.191653
Central Library Lecture Theatre,General Entertainment,51.501447988724195,-0.19444243636154884
Fashion Tv Series by Igor Fain,General Entertainment,51.50071334838867,-0.19134342670440674
Tennis Chit Chat,Public Art,51.501439,-0.19073359999993045
Royalbabypocalipse,Historic Site,51.50224151299072,-0.18936115557855368
100% Design London,Exhibit,51.501039,-0.192764
Activision Bootcamp,Arts & Entertainment,51.502668,-0.188386
Alla Bulyanskaya Gallery,Art Gallery,51.50244732899294,-0.18903494283529568
Richard Young Gallery,Art Gallery,51.49697661848839,-0.19151653260067117
Theatre @ Thomas' Kennsington,Indie Theater,51.49903534029405,-0.18819597733321491
T.S. Eliot: 3 Kensington Court Gardens,Historic Site,51.499980636437265,-0.18779754638671875
Live Lounge,Piano Bar,51.50023506814261,-0.1954916109392339
ILMC25,General Entertainment,51.502571,-0.188253
Ezra pound: 10 Kensington Church Walk,Historic Site,51.502772314544664,-0.19150972366333008
Connisseur Casino,Casino,51.5023315346337,-0.1892566680908203
Thackeray Gallery,Art Gallery,51.49874471008134,-0.18499968487769622
Willer Gallery,Art Gallery,51.503248,-0.1924
"""Что Где Когда""",Arcade,51.498905,-0.192074
"""unfurl""",Historic Site,51.499592,-0.183546
1 Palace Green,Art Museum,51.502875,-0.189488
พระบรมรูป ร่ชกาลที่ 5,Historic Site,51.502297,-0.185111
Hackelbury Fine Art,Art Gallery,51.49874809489792,-0.18515398062993405
lionwitchtheshow,Theater,51.503480224873485,-0.18867731094360352
Natural History Museum,Science Museum,51.49616993608525,-0.17499441713318697
Victoria and Albert Museum (V&A),Art Museum,51.49635643507878,-0.17223562238858275
Royal Albert Hall,Concert Hall,51.50112589677719,-0.177406419278454
Science Museum,Science Museum,51.497376132200756,-0.17456544885266012
Albert Memorial,Monument / Landmark,51.50213188077311,-0.17759156014717262
Dinosaur Gallery,Museum,51.496355567978036,-0.17637668852538135
Sensational Butterflies,Exhibit,51.496014,-0.17446093
Science Museum (IMAX),Movie Theater,51.49716450794273,-0.17789270697050005
Volcanoes & Earthquakes,Science Museum,51.496918722227356,-0.174722998863351
Verdi,Café,51.500755097318226,-0.17691861225722896
Museum of the History of Medicine,Science Museum,51.497433289560455,-0.17431623182839284
V&A Sackler Centre,Art Museum,51.497011003769565,-0.17379971209694509
Fashioned From Nature,Exhibit,51.49712,-0.173279
Ocean Liners: Speed & Style,Exhibit,51.49717,-0.171821
Human Evolution,Science Museum,51.49688247945647,-0.17420221232686753
Winnie-The-Pooh,Exhibit,51.49724,-0.171529
Attenborough Studio,Science Museum,51.49654266092699,-0.1776646041369554
Cast Courts,Exhibit,51.496851,-0.171096
The Future Starts Here,Exhibit,51.496651,-0.17322
Science Museum Launch Pad,Science Museum,51.497559070416386,-0.17425646847660334
Science Museum Gallery of Flight,Science Museum,51.49718901346113,-0.17783717222353052
Mammals Gallery,Science Museum,51.496799433240156,-0.17740909327411586
Wonder Lab,Science Museum,51.497339,-0.175077
"Mammoths, Ice Age Giants",Exhibit,51.4966146533604,-0.17756739817761227
Wildlife Photographer of the Year,Art Gallery,51.496498552227145,-0.17545533033489794
Exploring Space,Science Museum,51.49728921970728,-0.17541785323710746
Treasures Gallery,History Museum,51.49642314697388,-0.17643636181756348
Royal College of Music,University,51.49951115941499,-0.1769672989907509
Making The Modern World,Science Museum,51.49714498431023,-0.17665637252103605
Giant Squid,Exhibit,51.496646,-0.176961
Creepy Crawlies,Exhibit,51.49673,-0.175327
Theatre & Performance Galleries,Art Gallery,51.497499,-0.171559
Elgar Room,Bar,51.501106054499814,-0.17777816826412896
Life In The Dark Exhibition,Science Museum,51.496602,-0.17553
Red Arrows 3D,Science Museum,51.497258788228585,-0.1754581195599577
Markova House: English National Ballet,Dance Studio,51.50090945364085,-0.17908707166775573
Restless Surface,Science Museum,51.496633,-0.174786
Legend Of Apollo,Science Museum,51.49723577374056,-0.17688986681790603
British Design,Art Gallery,51.49725196681553,-0.17152961759136484
Hintze Hall,History Museum,51.49629985252707,-0.1764268110466618
The Park Tower Casino London,Casino,51.502009337124946,-0.15922829388519097
Romanian Cultural Institute,Cultural Center,51.50033159983074,-0.1537207395750939
The Diana & Dodi Memorial,Memorial Site,51.49993630866923,-0.16267284790874686
SHOWstudio,Art Gallery,51.49912573429843,-0.15719890594482422
M.A.G Arts,Art Gallery,51.49643270077829,-0.15760107422144135
المخبأ حق الزكرت,Laser Tag,51.49774169921875,-0.16487890481948853
Memorial To Queen Caroline,Historic Site,51.50385507097029,-0.1604002130932247
Osborne Studio Gallery,Art Gallery,51.49985815842086,-0.156710450283279
عنزة,Street Art,51.499592,-0.159831
Mica Gallery,Art Gallery,51.498937,-0.165111
Gallery Elena Shchukina,Art Gallery,51.497478,-0.164632
Antenna Group UK,General Entertainment,51.501552,-0.160203
Pro-Lay,General Entertainment,51.49864484479821,-0.1634860038757324
"""Innocent Victims"" Statue",Public Art,51.498978,-0.16217
Assange Stakeout,Comedy Club,51.499214700472436,-0.16016517401882854
The Radio,Music Venue,51.49776893178661,-0.16369063259274577
Canning House,Event Space,51.50012,-0.153764
Way Back Trough The Night,General Entertainment,51.50053,-0.162554
old time photography,Art Gallery,51.499604,-0.163863
Pradasphere,Art Gallery,51.49889852160577,-0.16338213115147393
Ncontemporary,Art Gallery,51.50067,-0.162223
Victoria Palace Theatre,Theater,51.49684195968544,-0.14220603100411708
The Queen's Gallery,Art Gallery,51.49979778839289,-0.14228159866183618
Buckingham Palace Gardens,Garden,51.500782092628455,-0.14548301696777344
Buckingham Palace State Rooms,Historic Site,51.5003221503061,-0.14152404625784193
The Royal Mews,Historic Site,51.498843688501445,-0.14439648407544814
Canadian War Memorial,Memorial Site,51.50288202237559,-0.14250087014316218
The Other Palace,Theater,51.49896748137003,-0.14224775454867583
Changing of the Guard,General Entertainment,51.501523427057194,-0.14140605926513672
Hamilton The Musical,Theater,51.496645422200096,-0.14275572019287416
The Memorial Gates,Memorial Site,51.50265694662581,-0.14913859101820243
Royal Day Out,General Entertainment,51.500189224587956,-0.1419727809380577
The Other Palace Studio,Performing Arts Venue,51.498943,-0.14240585
Big Painting Sculpture,Arts & Entertainment,51.497536485541964,-0.14109396504981073
Rendezvous Club,Casino,51.50132349167624,-0.14179056411576804
Foch,Historic Site,51.4967,-0.144832
Aspinalls,Casino,51.4984,-0.1443
Brian Bday Zone London,General Entertainment,51.497836,-0.144746
Team Wyatt,General Entertainment,51.49733095199056,-0.14181800465444247
Ballstreet Studios,General Entertainment,51.496737,-0.143348
Il Bottaccio,General Entertainment,51.50122052756788,-0.150743313820146
SW1 Gallery,Art Gallery,51.49757729926198,-0.14153062870851416
Kate Dowd Casting,Performing Arts Venue,51.49752239120253,-0.1442514303322114
CHQ,Arcade,51.500457,-0.141053
Delfina Foundation,Art Gallery,51.49932276394775,-0.14077305793762207
Coronation Gala Concert,Music Venue,51.50042583990893,-0.1451243143820372
Chomp Casino,Casino,51.49785751103929,-0.14140702514851
Play 2 Win,Arcade,51.496913,-0.144171
Elizabeth Tower (Big Ben) (Big Ben (Elizabeth Tower)),Monument / Landmark,51.50062,-0.124578
Churchill War Rooms (Churchill Museum & Cabinet War Rooms),Historic Site,51.502079,-0.129305
Poets' Corner,Historic Site,51.500318206770935,-0.12647769713637758
Jewel Tower,Historic Site,51.498515478192154,-0.12600194244688548
Westminster Hall,Historic Site,51.5000699819624,-0.12536597011589945
The Guards Museum,History Museum,51.500535879330606,-0.13613055338758046
Nelson Mandela Statue,Outdoor Sculpture,51.50047446583063,-0.12718661507931803
King Richard the Lionheart Statue,Outdoor Sculpture,51.498977,-0.125795
Oliver Cromwell Statue,Outdoor Sculpture,51.49985039847495,-0.12581169605255127
The Queen’s Diamond Jubilee Galleries,Church,51.499387,-0.127347
Henry Purcell Statue,Outdoor Sculpture,51.497969,-0.134223
The Late Late Show With James Corden In London,General Entertainment,51.499962,-0.130177
Rubik cube conundrum,General Entertainment,51.500152,-0.126236
MFH,Theater,51.496309,-0.12876
Banantyne Gym,General Entertainment,51.497273,-0.126774
IQ Studios,Dance Studio,51.497108636013046,-0.12749075889587402
Cheap Piano Lessons,Music Venue,51.502959310794644,-0.12871384620666504
The Flanders Fields Memorial Garden,Historic Site,51.499760039099115,-0.13553651615617288
Carteret Street Mosaic,Public Art,51.50017166137695,-0.13263089954853058
Camsfreaks,Dance Studio,51.50033628436157,-0.12609601020812988
Field Of Remembrance,Historic Site,51.499242610241005,-0.12997828332297018
St Andrews Youth Club,Dance Studio,51.497494,-0.131307
Abbey Museum,History Museum,51.49979604688814,-0.1319597017276071
Памятник Олегу Янковскому,Historic Site,51.497984,-0.126224
Revival Tour (SG),Concert Hall,51.500717,-0.126846
Amiral Nelson City,Museum,51.499224,-0.12703
Chadwick Street Recreation Centre,General Entertainment,51.496303016666666,-0.13150215
The London Dungeon,General Entertainment,51.50242243341527,-0.11965545185039292
Sea Life London Aquarium,Aquarium,51.50171149296445,-0.11976736805131989
The Old Vic,Theater,51.502175915094945,-0.10968642888657347
Namco Funscape County Hall,Arcade,51.50140045488668,-0.11935417638939441
Shrek's Adventure,General Entertainment,51.502141061897944,-0.11971225706954106
The Vaults,Event Space,51.501154415226786,-0.11277900693789732
